txn_date,amount,category,counterparty,currency,txn_id
2024-09-20,-22.74,Wire Out,Aurora Payments,USD,TX1003990
2024-12-07,-44.49,Wire Out,Windward Shipping,USD,TX1003991
2024-06-24,80.77,Wire In,Beacon Insurance,USD,TX1003992
2024-04-20,-5900.51,Card Payment,Veranda Hospitality,USD,TX1003993
2024-03-16,-3486.8,ACH Debit,Meridian Capital LLC,USD,TX1003994
2024-09-20,98.89,Wire In,Coastal Union Bank,USD,TX1003995
2024-10-14,-12.54,Fee,Apex Global Markets,USD,TX1003996
2024-02-08,-2221.86,Fee,Beacon Insurance,USD,TX1003997
2024-07-16,-31.78,FX Settlement,Lakeside Trust,USD,TX1003998
2024-08-09,23460.63,Wire In,Nimbus Cloud Svcs,USD,TX1003999
2024-01-19,-82.94,Card Payment,Orion Systems Inc,USD,TX1004000
2024-09-05,-30914.32,Card Payment,Beacon Insurance,USD,TX1004001
2024-05-07,-1643.16,FX Settlement,Redwood Securities,USD,TX1004002
2024-07-16,31.1,Wire In,Apex Global Markets,USD,TX1004003
2024-06-28,-352.32,ACH Debit,Vanguard Logistics,USD,TX1004004
2024-09-30,-23.61,Wire Out,Blue Harbor Trading,USD,TX1004005
2024-09-28,274.5,ACH Credit,Apex Global Markets,USD,TX1004006
2024-06-04,18.57,Interest,Quartz Petroleum,USD,TX1004007
2024-11-11,-84.36,FX Settlement,Apex Global Markets,USD,TX1004008
2024-11-27,21558.2,ACH Credit,Pinnacle Ventures,USD,TX1004009
2024-01-03,-35461.67,Wire Out,Meridian Capital LLC,USD,TX1004010
2024-12-30,-188.65,FX Settlement,Halcyon Asset Mgmt,USD,TX1004011
2024-05-12,-5252.93,Fee,Apex Global Markets,USD,TX1004012
2024-11-04,-44.42,ACH Debit,Crestline Bank,USD,TX1004013
2024-10-01,40.76,ACH Credit,Kestrel Analytics,USD,TX1004014
2024-09-13,-1459.99,Wire Out,Juniper Health Grp,USD,TX1004015
2024-02-24,229.94,Wire In,Kestrel Analytics,USD,TX1004016
2024-07-09,292.3,Wire In,Apex Global Markets,USD,TX1004017
2024-04-11,-14080.91,Card Payment,Copperfield & Co,USD,TX1004018
2024-10-31,-15.7,ACH Debit,Sable River Mining,USD,TX1004019
2024-04-11,34137.3,ACH Credit,Silverline Media,USD,TX1004020
2024-05-08,38252.36,Wire In,Sterling & Rowe,USD,TX1004021
2024-07-03,190.16,Wire In,Ashford Legal LLP,USD,TX1004022
2024-01-06,-512.71,FX Settlement,Apex Global Markets,USD,TX1004023
2024-08-15,-33.5,Wire Out,Crestline Bank,USD,TX1004024
2024-03-31,4904.34,ACH Credit,Evergreen Payroll,USD,TX1004025
2024-10-12,-30383.34,Wire Out,Halcyon Asset Mgmt,USD,TX1004026
2024-06-15,64.73,Wire In,Blue Harbor Trading,USD,TX1004027
2024-06-17,-90.11,Wire Out,Juniper Health Grp,USD,TX1004028
2024-12-07,-10677.92,ACH Debit,Copperfield & Co,USD,TX1004029
2024-09-15,-21.4,ACH Debit,Ashford Legal LLP,USD,TX1004030
2024-10-30,-782.76,Card Payment,Pinnacle Ventures,USD,TX1004031
2024-06-29,22.08,Wire In,Blue Harbor Trading,USD,TX1004032
2024-07-01,-308.42,Wire Out,Silverline Media,USD,TX1004033
2024-03-18,-268.31,Card Payment,Apex Global Markets,USD,TX1004034
2024-06-30,-84.03,FX Settlement,Apex Global Markets,USD,TX1004035
2024-02-03,-13.75,Wire Out,Monarch Realty,USD,TX1004036
2024-07-21,-18.35,Card Payment,Kestrel Analytics,USD,TX1004037
2024-05-06,928.08,ACH Credit,Apex Global Markets,USD,TX1004038
2024-09-10,-18715.45,Wire Out,Apex Global Markets,USD,TX1004039
2024-03-04,-3058.53,Wire Out,Silverline Media,USD,TX1004040
2024-01-07,198.37,Interest,Apex Global Markets,USD,TX1004041
2024-03-16,-9108.03,Wire Out,Crestline Bank,USD,TX1004042
2024-05-31,-39904.96,Wire Out,Meridian Capital LLC,USD,TX1004043
2024-09-05,19071.13,Interest,Ashford Legal LLP,USD,TX1004044
2024-01-22,-2229.86,Card Payment,Monarch Realty,USD,TX1004045
2024-05-07,-202.44,Wire Out,Redwood Securities,USD,TX1004046
2024-09-11,52.86,ACH Credit,Sterling & Rowe,USD,TX1004047
2024-12-26,-313.18,Fee,Monarch Realty,USD,TX1004048
2024-02-13,624.65,Wire In,Apex Global Markets,USD,TX1004049
2024-01-26,-206.1,Card Payment,Evergreen Payroll,USD,TX1004050
2024-04-07,-19397.26,Wire Out,Nimbus Cloud Svcs,USD,TX1004051
2024-06-26,833.91,ACH Credit,Coastal Union Bank,USD,TX1004052
2024-11-20,-241.2,ACH Debit,Granite Peak LLC,USD,TX1004053
2024-05-06,-753.96,Card Payment,Crestline Bank,USD,TX1004054
2024-05-20,-52.11,Wire Out,Pinnacle Ventures,USD,TX1004055
2024-08-19,-494.45,Fee,Silverline Media,USD,TX1004056
2024-02-28,34.68,Wire In,Blue Harbor Trading,USD,TX1004057
2024-01-05,794.79,Wire In,Blue Harbor Trading,USD,TX1004058
2024-08-22,-29.25,Wire Out,Onyx Consulting,USD,TX1004059
2024-08-29,-183.16,Wire Out,Redwood Securities,USD,TX1004060
2024-04-05,-101.65,Fee,Blue Harbor Trading,USD,TX1004061
2024-07-04,-22.93,Card Payment,Brightline Energy,USD,TX1004062
2024-12-01,38.04,Interest,Crestline Bank,USD,TX1004063
2024-10-10,-10097.87,Card Payment,Halcyon Asset Mgmt,USD,TX1004064
2024-02-18,-14046.19,Wire Out,Northgate Partners,USD,TX1004065
2024-10-07,-11.73,Card Payment,Apex Global Markets,USD,TX1004066
2024-02-14,18.48,Wire In,Driftwood Leasing,USD,TX1004067
2024-10-26,-16924.44,ACH Debit,Meridian Capital LLC,USD,TX1004068
2024-04-17,2517.04,ACH Credit,Cobalt Networks,USD,TX1004069
2024-08-28,-22.46,Fee,Crestline Bank,USD,TX1004070
2024-07-04,120.35,ACH Credit,Northgate Partners,USD,TX1004071
2024-05-15,297.56,Wire In,Cascade Holdings,USD,TX1004072
2024-12-01,7990.97,ACH Credit,Blue Harbor Trading,USD,TX1004073
2024-09-10,-2161.15,Card Payment,Veranda Hospitality,USD,TX1004074
2024-03-22,22235.41,Wire In,Apex Global Markets,USD,TX1004075
2024-01-16,38.62,ACH Credit,Meridian Capital LLC,USD,TX1004076
2024-03-31,-153.57,ACH Debit,Larkspur Foods,USD,TX1004077
2024-08-30,-1125.23,ACH Debit,Driftwood Leasing,USD,TX1004078
2024-09-21,-88.74,Wire Out,Aurora Payments,USD,TX1004079
2024-04-06,110.52,Interest,Sterling & Rowe,USD,TX1004080
2024-02-25,259.54,ACH Credit,Silverline Media,USD,TX1004081
2024-12-10,3830.99,Wire In,Titan Freight Lines,USD,TX1004082
2024-11-16,-408.25,ACH Debit,Sable River Mining,USD,TX1004083
2024-08-04,627.73,Interest,Crestline Bank,USD,TX1004084
2024-07-04,-1900.28,Card Payment,Pinnacle Ventures,USD,TX1004085
2024-07-20,-1718.93,Card Payment,Apex Global Markets,USD,TX1004086
2024-05-07,-19.21,Card Payment,Apex Global Markets,USD,TX1004087
2024-08-07,119.9,Wire In,Silverline Media,USD,TX1004088
2024-12-26,4410.76,ACH Credit,Pinnacle Ventures,USD,TX1004089
2024-02-06,-6299.55,Fee,Ironwood Advisory,USD,TX1004090
2024-01-13,-3558.71,Wire Out,Blue Harbor Trading,USD,TX1004091
2024-10-21,-9095.61,Card Payment,Sterling & Rowe,USD,TX1004092
2024-09-08,63.86,Wire In,Sterling & Rowe,USD,TX1004093
2024-12-23,-550.14,Card Payment,Sterling & Rowe,USD,TX1004094
2024-05-05,-27652.42,ACH Debit,Redwood Securities,USD,TX1004095
2024-12-11,47.4,ACH Credit,Sterling & Rowe,USD,TX1004096
2024-07-16,177.43,Wire In,Halcyon Asset Mgmt,USD,TX1004097
2024-04-17,-15.73,Wire Out,Pinnacle Ventures,USD,TX1004098
2024-11-10,-44782.45,Wire Out,Ironwood Advisory,USD,TX1004099
2024-01-30,-29565.65,Wire Out,Driftwood Leasing,USD,TX1004100
2024-10-22,-77.47,FX Settlement,Aurora Payments,USD,TX1004101
2024-04-07,3014.56,Wire In,Apex Global Markets,USD,TX1004102
2024-08-10,-23.43,ACH Debit,Windward Shipping,USD,TX1004103
2024-12-23,-30.14,Fee,Halcyon Asset Mgmt,USD,TX1004104
2024-08-26,-417.36,Wire Out,Apex Global Markets,USD,TX1004105
2024-07-13,11981.54,Interest,Summit Freight Co,USD,TX1004106
2024-06-09,-1261.2,Card Payment,Beacon Insurance,USD,TX1004107
2024-03-01,-3471.22,Wire Out,Kestrel Analytics,USD,TX1004108
2024-12-20,29.34,ACH Credit,Apex Global Markets,USD,TX1004109
2024-02-10,-4259.01,Card Payment,Silverline Media,USD,TX1004110
2024-03-28,-98.53,Card Payment,Redwood Securities,USD,TX1004111
2024-02-09,-225.39,Card Payment,Juniper Health Grp,USD,TX1004112
2024-12-14,897.26,ACH Credit,Redwood Securities,USD,TX1004113
2024-05-16,-4436.02,Wire Out,Onyx Consulting,USD,TX1004114
2024-06-18,-536.91,Wire Out,Halcyon Asset Mgmt,USD,TX1004115
2024-11-19,39224.29,Wire In,Apex Global Markets,USD,TX1004116
2024-07-01,-15096.24,Wire Out,Veranda Hospitality,USD,TX1004117
2024-01-30,-715.41,Fee,Apex Global Markets,USD,TX1004118
2024-03-06,-12.79,FX Settlement,Onyx Consulting,USD,TX1004119
2024-12-12,-4862.73,Fee,Redwood Securities,USD,TX1004120
2024-06-08,20.2,ACH Credit,Redwood Securities,USD,TX1004121
2024-08-19,273.79,Wire In,Sable River Mining,USD,TX1004122
2024-03-29,-8532.99,Card Payment,Driftwood Leasing,USD,TX1004123
2024-03-27,-37.23,ACH Debit,Kestrel Analytics,USD,TX1004124
2024-12-11,10625.8,Wire In,Apex Global Markets,USD,TX1004125
2024-08-11,-9208.85,ACH Debit,Monarch Realty,USD,TX1004126
2024-02-10,11017.37,ACH Credit,Meridian Capital LLC,USD,TX1004127
2024-01-31,-13361.75,Wire Out,Apex Global Markets,USD,TX1004128
2024-03-25,-30.36,ACH Debit,Sable River Mining,USD,TX1004129
2024-09-03,-55.67,ACH Debit,Evergreen Payroll,USD,TX1004130
2024-10-20,249.08,Wire In,Summit Freight Co,USD,TX1004131
2024-05-22,-27.36,Card Payment,Sterling & Rowe,USD,TX1004132
2024-08-21,12312.03,ACH Credit,Sterling & Rowe,USD,TX1004133
2024-04-19,-665.96,Wire Out,Meridian Capital LLC,USD,TX1004134
2024-01-21,-3538.94,Wire Out,Orion Systems Inc,USD,TX1004135
2024-07-05,-28161.54,Wire Out,Beacon Insurance,USD,TX1004136
2024-08-08,6447.74,Wire In,Windward Shipping,USD,TX1004137
2024-09-23,43177.26,Wire In,Redwood Securities,USD,TX1004138
2024-09-06,-1286.91,Card Payment,Silverline Media,USD,TX1004139
2024-05-24,-929.86,Wire Out,Tidewater Imports,USD,TX1004140
2024-08-14,-28295.34,Wire Out,Evergreen Payroll,USD,TX1004141
2024-03-19,-9799.4,FX Settlement,Aurora Payments,USD,TX1004142
2024-06-03,-1087.36,Card Payment,Windward Shipping,USD,TX1004143
2024-10-26,-466.14,Card Payment,Evergreen Payroll,USD,TX1004144
2024-10-18,-7221.68,Wire Out,Veranda Hospitality,USD,TX1004145
2024-08-18,-28715.59,Card Payment,Sterling & Rowe,USD,TX1004146
2024-07-03,-2480.31,Fee,Granite Peak LLC,USD,TX1004147
2024-11-05,3928.04,Wire In,Granite Peak LLC,USD,TX1004148
2024-11-27,-4576.49,Wire Out,Pinnacle Ventures,USD,TX1004149
2024-12-02,-22243.22,ACH Debit,Ashford Legal LLP,USD,TX1004150
2024-02-11,-121.8,Fee,Northgate Partners,USD,TX1004151
2024-06-16,-2657.75,FX Settlement,Apex Global Markets,USD,TX1004152
2024-12-15,-983.12,Card Payment,Apex Global Markets,USD,TX1004153
2024-09-01,-4380.81,FX Settlement,Silverline Media,USD,TX1004154
2024-09-15,-539.12,ACH Debit,Apex Global Markets,USD,TX1004155
2024-11-08,-33195.3,Card Payment,Halcyon Asset Mgmt,USD,TX1004156
2024-09-07,1650.89,Wire In,Lakeside Trust,USD,TX1004157
2024-12-19,-2921.0,FX Settlement,Sable River Mining,USD,TX1004158
2024-12-12,-180.64,Card Payment,Apex Global Markets,USD,TX1004159
2024-03-02,-39.62,Wire Out,Northgate Partners,USD,TX1004160
2024-07-30,16.03,ACH Credit,Apex Global Markets,USD,TX1004161
2024-02-26,-3754.45,Wire Out,Northgate Partners,USD,TX1004162
2024-05-06,-73.79,Fee,Summit Freight Co,USD,TX1004163
2024-04-19,-17.52,Card Payment,Silverline Media,USD,TX1004164
2024-05-16,-380.17,Wire Out,Apex Global Markets,USD,TX1004165
2024-10-15,-1296.64,Card Payment,Sterling & Rowe,USD,TX1004166
2024-11-23,83.33,Wire In,Lakeside Trust,USD,TX1004167
2024-11-24,76.57,Wire In,Crestline Bank,USD,TX1004168
2024-08-10,20165.84,Interest,Brightline Energy,USD,TX1004169
2024-06-27,-2720.44,Fee,Halcyon Asset Mgmt,USD,TX1004170
2024-01-31,32995.15,Wire In,Titan Freight Lines,USD,TX1004171
2024-03-29,-1445.35,Card Payment,Crestline Bank,USD,TX1004172
2024-05-23,1211.87,Wire In,Apex Global Markets,USD,TX1004173
2024-11-16,-2532.47,Card Payment,Juniper Health Grp,USD,TX1004174
2024-07-07,-37.8,Card Payment,Beacon Insurance,USD,TX1004175
2024-12-21,-8628.94,Wire Out,Zenith Manufacturing,USD,TX1004176
2024-10-12,-90.76,Card Payment,Sable River Mining,USD,TX1004177
2024-12-19,21527.64,Wire In,Coastal Union Bank,USD,TX1004178
2024-03-25,12254.9,Wire In,Evergreen Payroll,USD,TX1004179
2024-10-15,25767.2,Wire In,Crestline Bank,USD,TX1004180
2024-06-28,-15.36,ACH Debit,Crestline Bank,USD,TX1004181
2024-06-01,-12913.05,Fee,Sterling & Rowe,USD,TX1004182
2024-03-12,-22.03,Wire Out,Larkspur Foods,USD,TX1004183
2024-08-21,42643.68,Interest,Redwood Securities,USD,TX1004184
2024-09-01,-20.24,Card Payment,Silverline Media,USD,TX1004185
2024-03-14,22458.51,Wire In,Apex Global Markets,USD,TX1004186
2024-04-06,-25608.98,Card Payment,Nimbus Cloud Svcs,USD,TX1004187
2024-04-28,-361.28,FX Settlement,Apex Global Markets,USD,TX1004188
2024-05-22,-544.17,ACH Debit,Monarch Realty,USD,TX1004189
2024-06-27,-26961.56,Wire Out,Meridian Capital LLC,USD,TX1004190
2024-07-25,-230.29,Card Payment,Crestline Bank,USD,TX1004191
2024-12-04,-50.09,Card Payment,Sterling & Rowe,USD,TX1004192
2024-11-12,3443.96,ACH Credit,Evergreen Payroll,USD,TX1004193
2024-10-04,-16.07,Fee,Onyx Consulting,USD,TX1004194
2024-11-10,-450.45,Wire Out,Blue Harbor Trading,USD,TX1004195
2024-12-21,23441.81,Wire In,Sable River Mining,USD,TX1004196
2024-04-10,-41.03,Card Payment,Onyx Consulting,USD,TX1004197
2024-08-07,17.27,Wire In,Ashford Legal LLP,USD,TX1004198
2024-02-07,32.74,Wire In,Beacon Insurance,USD,TX1004199
2024-07-30,-91.57,FX Settlement,Apex Global Markets,USD,TX1004200
2024-01-08,-2360.28,Card Payment,Blue Harbor Trading,USD,TX1004201
2024-07-28,-23282.33,Wire Out,Meridian Capital LLC,USD,TX1004202
2024-09-20,-2209.95,FX Settlement,Sterling & Rowe,USD,TX1004203
2024-02-26,17.9,Wire In,Meridian Capital LLC,USD,TX1004204
2024-06-19,11794.93,Interest,Onyx Consulting,USD,TX1004205
2024-03-26,-33.72,ACH Debit,Sterling & Rowe,USD,TX1004206
2024-06-19,44965.62,Wire In,Orion Systems Inc,USD,TX1004207
2024-12-20,8504.08,ACH Credit,Crestline Bank,USD,TX1004208
2024-05-16,35778.08,Interest,Crestline Bank,USD,TX1004209
2024-10-10,17.79,Wire In,Apex Global Markets,USD,TX1004210
2024-04-16,-6605.11,FX Settlement,Ashford Legal LLP,USD,TX1004211
2024-08-26,-25.17,Card Payment,Apex Global Markets,USD,TX1004212
2024-10-05,-51.09,ACH Debit,Apex Global Markets,USD,TX1004213
2024-09-01,-41.59,Card Payment,Meridian Capital LLC,USD,TX1004214
2024-12-06,-45797.1,Wire Out,Granite Peak LLC,USD,TX1004215
2024-05-23,51.24,Wire In,Northgate Partners,USD,TX1004216
2024-11-13,908.91,Wire In,Nimbus Cloud Svcs,USD,TX1004217
2024-11-18,472.94,ACH Credit,Pinnacle Ventures,USD,TX1004218
2024-04-13,-64.27,Wire Out,Cobalt Networks,USD,TX1004219
2024-10-10,-26292.6,Card Payment,Blue Harbor Trading,USD,TX1004220
2024-01-14,-103.03,Wire Out,Evergreen Payroll,USD,TX1004221
2024-06-30,-11.75,Wire Out,Crestline Bank,USD,TX1004222
2024-05-22,-292.47,ACH Debit,Pinnacle Ventures,USD,TX1004223
2024-06-13,-10770.84,Card Payment,Crestline Bank,USD,TX1004224
2024-02-13,-3372.87,FX Settlement,Redwood Securities,USD,TX1004225
2024-12-07,-5064.94,Card Payment,Halcyon Asset Mgmt,USD,TX1004226
2024-01-27,-6122.32,Card Payment,Crestline Bank,USD,TX1004227
2024-05-22,-2179.24,FX Settlement,Sable River Mining,USD,TX1004228
2024-12-10,-834.42,ACH Debit,Sterling & Rowe,USD,TX1004229
2024-02-04,-77.62,ACH Debit,Northgate Partners,USD,TX1004230
2024-07-25,-185.13,ACH Debit,Monarch Realty,USD,TX1004231
2024-03-01,-2579.03,Fee,Quartz Petroleum,USD,TX1004232
2024-10-27,-1136.04,Fee,Driftwood Leasing,USD,TX1004233
2024-09-22,-70.08,FX Settlement,Summit Freight Co,USD,TX1004234
2024-08-13,-1330.58,Wire Out,Crestline Bank,USD,TX1004235
2024-03-06,-105.74,ACH Debit,Zenith Manufacturing,USD,TX1004236
2024-04-14,2846.76,Wire In,Meridian Capital LLC,USD,TX1004237
2024-09-29,272.23,Wire In,Coastal Union Bank,USD,TX1004238
2024-07-05,-160.25,Card Payment,Apex Global Markets,USD,TX1004239
2024-04-16,-1311.8,Wire Out,Blue Harbor Trading,USD,TX1004240
2024-03-25,-15.74,Wire Out,Silverline Media,USD,TX1004241
2024-06-19,7929.39,Wire In,Larkspur Foods,USD,TX1004242
2024-01-04,-628.46,Wire Out,Meridian Capital LLC,USD,TX1004243
2024-02-29,409.25,Wire In,Blue Harbor Trading,USD,TX1004244
2024-03-22,-14.64,FX Settlement,Ashford Legal LLP,USD,TX1004245
2024-05-08,-6328.78,Wire Out,Apex Global Markets,USD,TX1004246
2024-03-27,-10.98,Card Payment,Crestline Bank,USD,TX1004247
2024-03-03,28714.14,Wire In,Meridian Capital LLC,USD,TX1004248
2024-12-16,-844.98,ACH Debit,Sterling & Rowe,USD,TX1004249
2024-06-04,-102.55,Wire Out,Granite Peak LLC,USD,TX1004250
2024-03-07,30.69,Wire In,Northgate Partners,USD,TX1004251
2024-05-21,48.11,Interest,Granite Peak LLC,USD,TX1004252
2024-09-24,-780.38,ACH Debit,Northgate Partners,USD,TX1004253
2024-01-10,-44112.64,Card Payment,Pinnacle Ventures,USD,TX1004254
2024-06-10,-49662.37,Fee,Beacon Insurance,USD,TX1004255
2024-10-10,57.19,Wire In,Halcyon Asset Mgmt,USD,TX1004256
2024-12-29,-15795.69,Card Payment,Granite Peak LLC,USD,TX1004257
2024-06-15,31.81,Wire In,Meridian Capital LLC,USD,TX1004258
2024-12-12,4593.76,ACH Credit,Apex Global Markets,USD,TX1004259
2024-05-22,-31.97,Card Payment,Blue Harbor Trading,USD,TX1004260
2024-03-13,-88.54,Card Payment,Apex Global Markets,USD,TX1004261
2024-02-22,-661.64,Card Payment,Apex Global Markets,USD,TX1004262
2024-05-11,-81.5,ACH Debit,Cobalt Networks,USD,TX1004263
2024-03-04,-12.25,FX Settlement,Apex Global Markets,USD,TX1004264
2024-09-13,-593.3,Card Payment,Zenith Manufacturing,USD,TX1004265
2024-01-26,392.79,Wire In,Silverline Media,USD,TX1004266
2024-10-12,-31.46,Wire Out,Apex Global Markets,USD,TX1004267
2024-12-15,-25991.23,Card Payment,Veranda Hospitality,USD,TX1004268
2024-03-02,-164.2,Fee,Copperfield & Co,USD,TX1004269
2024-02-02,14.25,ACH Credit,Evergreen Payroll,USD,TX1004270
2024-09-24,34989.34,ACH Credit,Crestline Bank,USD,TX1004271
2024-12-21,-111.21,Card Payment,Beacon Insurance,USD,TX1004272
2024-09-01,-15334.31,FX Settlement,Blue Harbor Trading,USD,TX1004273
2024-06-21,-36231.32,ACH Debit,Ashford Legal LLP,USD,TX1004274
2024-08-14,-17545.22,Wire Out,Meridian Capital LLC,USD,TX1004275
2024-04-22,27527.0,Wire In,Onyx Consulting,USD,TX1004276
2024-03-20,45.03,Wire In,Sable River Mining,USD,TX1004277
2024-08-08,-12.57,ACH Debit,Halcyon Asset Mgmt,USD,TX1004278
2024-09-26,-21.03,FX Settlement,Blue Harbor Trading,USD,TX1004279
2024-05-09,-59.05,ACH Debit,Granite Peak LLC,USD,TX1004280
2024-05-21,-27.8,Card Payment,Driftwood Leasing,USD,TX1004281
2024-09-29,-644.53,Card Payment,Granite Peak LLC,USD,TX1004282
2024-10-29,-220.98,Wire Out,Beacon Insurance,USD,TX1004283
2024-05-27,32473.28,Interest,Sterling & Rowe,USD,TX1004284
2024-06-24,-18433.05,Wire Out,Larkspur Foods,USD,TX1004285
2024-05-06,-73.53,Wire Out,Sterling & Rowe,USD,TX1004286
2024-12-24,-1234.47,ACH Debit,Meridian Capital LLC,USD,TX1004287
2024-01-07,25.68,ACH Credit,Onyx Consulting,USD,TX1004288
2024-09-20,-29562.29,FX Settlement,Beacon Insurance,USD,TX1004289
2024-09-09,41662.07,Wire In,Meridian Capital LLC,USD,TX1004290
2024-05-12,-267.36,Card Payment,Northgate Partners,USD,TX1004291
2024-06-08,-2470.73,ACH Debit,Nimbus Cloud Svcs,USD,TX1004292
2024-07-29,-27473.06,Fee,Apex Global Markets,USD,TX1004293
2024-08-29,-158.35,Fee,Crestline Bank,USD,TX1004294
2024-07-28,-87.88,Wire Out,Redwood Securities,USD,TX1004295
2024-01-25,-67.09,Card Payment,Summit Freight Co,USD,TX1004296
2024-06-05,-274.68,ACH Debit,Kestrel Analytics,USD,TX1004297
2024-12-12,-3409.07,ACH Debit,Sterling & Rowe,USD,TX1004298
2024-07-10,9642.47,Wire In,Granite Peak LLC,USD,TX1004299
2024-10-26,-17791.73,Card Payment,Evergreen Payroll,USD,TX1004300
2024-11-30,-32.38,Card Payment,Crestline Bank,USD,TX1004301
2024-08-02,-42.45,Wire Out,Apex Global Markets,USD,TX1004302
2024-10-19,3023.81,Wire In,Crestline Bank,USD,TX1004303
2024-03-15,136.7,ACH Credit,Apex Global Markets,USD,TX1004304
2024-08-09,407.76,Wire In,Redwood Securities,USD,TX1004305
2024-07-07,-8656.48,Wire Out,Evergreen Payroll,USD,TX1004306
2024-04-30,1515.06,ACH Credit,Windward Shipping,USD,TX1004307
2024-03-19,108.08,Wire In,Northgate Partners,USD,TX1004308
2024-09-30,1812.41,ACH Credit,Pinnacle Ventures,USD,TX1004309
2024-12-14,-34005.46,Wire Out,Northgate Partners,USD,TX1004310
2024-06-21,-1309.5,Wire Out,Nimbus Cloud Svcs,USD,TX1004311
2024-12-03,-50088.28,Card Payment,Driftwood Leasing,USD,TX1004312
2024-11-19,-94.94,ACH Debit,Sable River Mining,USD,TX1004313
2024-08-19,-47352.61,Fee,Evergreen Payroll,USD,TX1004314
2024-09-25,-79.93,Wire Out,Sterling & Rowe,USD,TX1004315
2024-06-24,-993.12,FX Settlement,Crestline Bank,USD,TX1004316
2024-03-05,-91.07,Wire Out,Silverline Media,USD,TX1004317
2024-08-05,-251.62,Fee,Summit Freight Co,USD,TX1004318
2024-02-02,516.72,ACH Credit,Sterling & Rowe,USD,TX1004319
2024-09-30,-25.08,ACH Debit,Apex Global Markets,USD,TX1004320
2024-03-10,-32.17,ACH Debit,Northgate Partners,USD,TX1004321
2024-01-28,-43.35,Card Payment,Sterling & Rowe,USD,TX1004322
2024-02-09,-115.39,Card Payment,Redwood Securities,USD,TX1004323
2024-03-22,8174.43,Wire In,Evergreen Payroll,USD,TX1004324
2024-05-06,2806.99,Interest,Sterling & Rowe,USD,TX1004325
2024-05-21,-4159.2,Fee,Halcyon Asset Mgmt,USD,TX1004326
2024-01-15,-152.99,Wire Out,Pinnacle Ventures,USD,TX1004327
2024-05-11,-48480.21,ACH Debit,Apex Global Markets,USD,TX1004328
2024-04-07,3702.45,Wire In,Meridian Capital LLC,USD,TX1004329
2024-04-12,-5380.55,ACH Debit,Larkspur Foods,USD,TX1004330
2024-09-19,-6189.71,Wire Out,Blue Harbor Trading,USD,TX1004331
2024-08-13,-14.12,FX Settlement,Blue Harbor Trading,USD,TX1004332
2024-07-23,46255.04,ACH Credit,Apex Global Markets,USD,TX1004333
2024-05-26,932.13,Interest,Apex Global Markets,USD,TX1004334
2024-10-01,1346.74,Wire In,Larkspur Foods,USD,TX1004335
2024-11-14,21334.31,Wire In,Crestline Bank,USD,TX1004336
2024-07-26,-9457.9,Fee,Apex Global Markets,USD,TX1004337
2024-02-13,-7517.89,ACH Debit,Crestline Bank,USD,TX1004338
2024-07-30,-33.47,Wire Out,Apex Global Markets,USD,TX1004339
2024-06-15,116.28,Wire In,Coastal Union Bank,USD,TX1004340
2024-07-10,-146.18,Wire Out,Apex Global Markets,USD,TX1004341
2024-05-05,431.02,Wire In,Apex Global Markets,USD,TX1004342
2024-03-26,119.3,ACH Credit,Apex Global Markets,USD,TX1004343
2024-05-14,-32976.32,Wire Out,Ashford Legal LLP,USD,TX1004344
2024-01-09,2644.02,ACH Credit,Evergreen Payroll,USD,TX1004345
2024-05-04,19.07,Interest,Apex Global Markets,USD,TX1004346
2024-11-15,45.64,ACH Credit,Sterling & Rowe,USD,TX1004347
2024-10-11,21514.32,Wire In,Apex Global Markets,USD,TX1004348
2024-03-14,544.64,Wire In,Crestline Bank,USD,TX1004349
2024-09-16,12296.24,Wire In,Apex Global Markets,USD,TX1004350
2024-05-27,-634.15,Wire Out,Crestline Bank,USD,TX1004351
2024-03-11,-1190.37,Card Payment,Crestline Bank,USD,TX1004352
2024-11-22,-1149.23,Card Payment,Pinnacle Ventures,USD,TX1004353
2024-02-23,-9283.75,Wire Out,Sterling & Rowe,USD,TX1004354
2024-10-15,79.41,Wire In,Onyx Consulting,USD,TX1004355
2024-01-24,424.03,ACH Credit,Onyx Consulting,USD,TX1004356
2024-11-24,797.34,ACH Credit,Apex Global Markets,USD,TX1004357
2024-03-27,13.2,Wire In,Apex Global Markets,USD,TX1004358
2024-07-15,-29.56,Card Payment,Crestline Bank,USD,TX1004359
2024-12-08,-305.07,Card Payment,Onyx Consulting,USD,TX1004360
2024-04-23,422.57,ACH Credit,Crestline Bank,USD,TX1004361
2024-06-06,-40600.36,Fee,Monarch Realty,USD,TX1004362
2024-08-26,-4244.35,Wire Out,Apex Global Markets,USD,TX1004363
2024-04-16,-1769.74,Wire Out,Northgate Partners,USD,TX1004364
2024-07-04,3044.12,Wire In,Zenith Manufacturing,USD,TX1004365
2024-03-12,-730.77,Wire Out,Crestline Bank,USD,TX1004366
2024-02-09,-16488.3,Fee,Pinnacle Ventures,USD,TX1004367
2024-06-15,8700.48,Wire In,Apex Global Markets,USD,TX1004368
2024-06-02,-14214.17,ACH Debit,Kestrel Analytics,USD,TX1004369
2024-07-22,15.38,Wire In,Crestline Bank,USD,TX1004370
2024-03-24,28248.4,ACH Credit,Evergreen Payroll,USD,TX1004371
2024-06-03,-9481.26,Wire Out,Sterling & Rowe,USD,TX1004372
